Proteins,ECC,GO,Subcell
YPR023C,1.208293558,21.33333333,8
YKL203C,1.493137766,17.25462185,0
YNL261W,3.445616883,7.435064935,0
YBL056W,0.795494752,32.2,0
YIL115C,1.203380361,21.07380952,0
YPL258C,0.435779798,58,0
YPL153C,0.929050443,27.08412698,0
YHR187W,3.006105006,8.314285714,0
YHL002W,1.07965437,22.75620491,0
YFR050C,1.033289566,23.72380952,2
YOR308C,1.837952959,13.33333333,0
YLR222C,0.857818315,28.42867965,0
YER129W,1.140545458,21.34448052,0
YML010W,1.835766584,13.20986622,0
YNL047C,0.919055653,26.33076564,0
YDR265W,1.622470409,14.9,0
YOL041C,0.917720109,26,0
YPL255W,0.383303337,62,0
YIL144W,0.992046929,23.73852814,0
YGL207W,1.305859662,18.02669082,0
YBR088C,1.270773419,18.51666667,0
YDR016C,1.039786967,7.285714286,22.5
YDR468C,1.166817127,20.05,0
YOR103C,2.917743222,8,2.25
YDL028C,1.087702757,21.42878788,0
YOR159C,1.196923425,19.26190476,2
YLR019W,0.826848217,27.8,0
YER132C,0.252355659,91,0
YOR210W,1.251885944,18.33174603,0
YLR176C,2.008117716,11.3,0
YLR238W,0.634267721,35.76114719,0
YPL141C,1.499677683,15.10515873,0
YNL284C,0.915612461,24.66666667,0
YGL066W,1.972630871,11.43156566,0
YKL080W,0.466915901,48,0
YKR025W,1.3791559,16,0
YLR002C,0.86429205,25.38690476,4.5
YLR071C,1.481373218,14.79206349,0
YCL039W,0.681362911,32,0
YLR192C,1.267772693,17.19047619,2
YMR032W,1.714706635,12.68499833,0
YPL181W,1.083551089,19.95833333,0
YBR010W,1.101987525,19.25966387,0
YER032W,0.617619833,34.12138695,0
YDL025C,1.051160725,19.98333333,0
YCL064C,0.530870701,39.43333333,0
YLR418C,2.229725808,9.333333333,0
YDL030W,1.570189636,13.20833333,0
YLR004C,0.575178914,36,0
YMR264W,1.029305478,20.05238095,0
YEL015W,1.335105136,15.44448622,0
YHR169W,0.487866646,42.17857143,0
YDL165W,1.874180104,10.95,0
YOL145C,2.273279923,9.01352657,0
YJL141C,0.658897097,31.04047619,0
YAL055W,1.407407407,14.5,0
YNL042W,0.084464602,241,0
YDR259C,0.547231517,36.8,0
YGL097W,1.044452533,19.25686813,0
YMR112C,0.772678916,22,26
YHR183W,0.610613567,32.8,0
YJR112W,1.561053122,12.78015873,0
YNL183C,1.121541162,17.71776557,0
YOR326W,0.955291468,20.72337662,0
YFL018C,0.768391445,25.71407204,0
YGL229C,0.820058801,24,0
YNL016W,0.939931009,20.81071429,0
YDL031W,0.912896752,21.23791062,0
YBL075C,0.629783177,30.67877074,0
YHR005C-A,1.132258065,5.8,17
YJR009C,0.524552354,36.25,0
YMR268C,0.912781758,20.75,0
YGR295C,0.233290228,80,0
YMR068W,0.702176181,26.25,0
YLR362W,0.905624393,20.21602564,0
YNL333W,1.620014245,11.3,0
YER095W,0.601608036,30.30714286,0
YPR018W,0.716039865,25.36666667,1
YLR262C,1.005470662,18.05627706,0
YKR048C,0.964232272,18.78392857,0
YKL009W,0.65511306,27.53571429,0
YKR010C,1.01844039,17.53333333,0
YPR036W,0.811197866,22,0
YNL084C,0.893197617,19.96666667,0
YKL212W,0.995048423,17.85880231,0
YKR068C,1.686335404,10.5031746,4
YNR001C,0.574926862,30.8,0
YLR337C,0.750417559,23.32738095,0
YBL105C,1.051727367,16.63636364,0
YPR082C,0.757030815,23,8
YDR181C,1.377056277,12.6,0
YDR416W,2.525915332,6.857142857,0
YEL032W,2.412698413,7.100079745,0
YBR288C,0.39732984,43.08333333,0
YDR200C,0.78890115,21.41666667,0
YLR383W,0.366027182,45.89662257,0
YKL172W,1.059650512,15.84444444,0
YMR246W,0.687977052,24.33333333,0
YDL160C,0.991137489,16.85119048,0
YNL053W,0.578378009,28.5,0
YIL007C,0.648481065,25.33333333,0
YML032C,0.746213132,21.97619048,0
YLL021W,0.61061153,26.71428571,0
YLR055C,0.985606061,16.3,0
YNL330C,1.390848327,11.51383838,0
YDR299W,0.696248866,23,0
YPL031C,0.821172301,19.46757964,0
YOR047C,0.656028108,24.23611111,0
YBR054W,0.529747151,30,30
YOR057W,0.494266927,32.06666667,0
YDR439W,0.41943601,37.72142857,0
YAL005C,0.825617244,19.04809161,0
YPL194W,0.401517014,39.15800866,0
YPL174C,0.542018091,29,0
YIL038C,2.011794872,7.75,0
YJL011C,1.161907838,13.41666667,2
YNL037C,0.563909705,27.61666667,0
YMR036C,0.555643442,27.879329,0
YLR148W,1.342301781,11.5015873,0
YOL126C,0.59259199,26.03571429,0
YBL002W,1.088285438,14.08015873,0
YMR279C,0.635780837,24,0
YIL125W,0.505494859,30.1,0
YEL027W,1.524664253,9.897619048,0
YGR289C,0.770557597,19.4,0
YAL036C,0.34944271,42.53333333,0
YLR212C,1.791666667,8.253607504,0
YNL251C,0.993772894,14.81833333,0
YMR127C,1.377056277,10.65833333,6
YAR014C,0.915467328,16.00937951,0
YOL090W,1.154647929,12.68596491,2
YFR015C,1.349961684,10.83333333,0
YBR019C,0.496754613,29.4,0
YMR012W,0.228580143,63.75,0
YGL081W,0.460132425,31.62698413,0
YGL134W,1.229072398,11.75,0
YPL144W,1.284174237,11.2,0
YKR091W,0.300400291,47.66666667,0
YDR075W,0.397371027,35.84761905,0
YFR021W,0.698085597,20.34920635,0
YER068W,2.939615385,4.801190476,0
YLR190W,0.402458321,35,0
YEL060C,0.518686191,27,0
YGL121C,0.410714286,34,0
YFL009W,0.770885672,18.1,0
YIL150C,1.306349206,10.66666667,0
YPR181C,2.182679392,6.358730159,0
YJL154C,1.574696545,8.784415584,0
YJL005W,0.801020296,17.25694444,0
YFR024C-A,1.501505772,9.188888889,0
YLR182W,0.433568044,31.80357143,0
YJR159W,0.705937693,19.5,0
YPR191W,0.746839514,18.38095238,0
YBR274W,0.945251057,14.43946631,0
YCR086W,0.757943418,18.00714286,0
YNL041C,0.85075188,16,0
YFR037C,1.317680658,10.32222222,0
YJR035W,0.975091808,13.81666667,0
YML095C,0.651108187,20.61666667,2
YPR019W,1.85605587,7.196969697,0
YOR213C,1.205627706,11,5
YDL195W,1.349520007,9.8,0
YOR185C,0.679872512,19.33333333,0
YJL053W,1.503267974,8.742857143,0
YMR108W,0.469728739,27.71428571,0
YPL115C,0.531168256,24.45833333,0
YOR178C,0.897932228,14.42857143,0
YML124C,0.434411512,29.80461614,0
YPL078C,0.901227545,14.35,0
YNL039W,0.531409549,24.33368984,0
YBL004W,1.379214101,9.363095238,0
YLR396C,2.181015038,5.916666667,0
YBL016W,1.025952733,12.49206349,0
YDR485C,0.696345209,18.25,0
YDR062W,0.633084186,20.06666667,0
YOR157C,0.852911178,14.86666667,6
YBR126C,0.577568622,21.90580808,0
YPR101W,1.01900948,12.33333333,0
YKR020W,1.505494505,8.285714286,0
YJL109C,1.031455277,12.0484127,0
YJR052W,0.621445832,19.98214286,0
YBL047C,0.815840268,14.84090909,0
YBR130C,0.524667044,22.85714286,0
YBR280C,0.422600583,28.36029412,0
YCL032W,0.402777778,29.75,0
YOL142W,0.837359944,14.30952381,0
YPL139C,0.939168722,12.73333333,0
YKL193C,0.596454122,20,0
YER091C,0.629441542,18.8743007,0
YCL031C,0.494583057,24,0
YJL054W,1.578571429,7.475,0
YGL106W,0.765159127,15.41558442,0
YDL150W,1.3791559,8.541666667,0
YOR127W,0.416317481,28.23976024,0
YDR392W,0.755874782,15.53382353,0
YBL032W,0.567460155,20.66666667,0
YGL226C-A,2.917743222,2.083333333,4
YGL099W,1.179054581,9.854545455,0
YBL041W,0.613644671,18.85,2
YBR298C,0.868782574,13.26262626,0
YLL019C,0.63706989,18.08452381,0
YKL135C,0.880278776,13,0
YIL063C,0.518523094,21.91666667,0
YML016C,0.747841482,15.15277778,0
YBR136W,1.035388037,10.92756892,0
YOR036W,0.590849283,19.125,0
YGL245W,0.532616684,21.18863636,0
YGL223C,0.85075188,13.25,0
YMR255W,0.593087558,19,0
YFR031C,0.875346229,12.83333333,0
YKL108W,0.430189708,26.0952381,0
YDL098C,0.957944409,11.66666667,0
YDR298C,1.080937852,10.33333333,0
YCL024W,0.689509616,16.18939394,0
YKL058W,0.671295433,16.5,2
YIL033C,0.642986829,17.19700577,0
YMR026C,1.122470409,9.835714286,0
YDR201W,0.915813761,9.666666667,12
YOL077C,0.760084984,14.22619048,0
YBR102C,0.982294482,11,0
YGL095C,1.078387828,10.00429293,0
YHR012W,1.017156863,10.6,0
YDR027C,1.451923077,7.407467532,0
YDL065C,0.80291317,13.18571429,0
YBR091C,1.511904762,7,0
YJR063W,1.054263566,10.03174603,0
YHR170W,0.723774329,14.6,0
YLR170C,1.124025974,9.333333333,0
YPR093C,0.54544916,18.83333333,0
YMR312W,2.561660562,4,0
YER103W,0.268273798,37.85714286,0
YLR264W,0.667101449,15.2,0
YDL054C,0.934941288,10.75606061,0
YDR129C,0.550751747,18.2119883,0
YML041C,0.513337321,19.5,0
YML007W,0.5152509,19.375,0
YDR046C,0.612648222,16.28333333,0
YMR096W,1.608333333,6.2,0
YAL040C,0.464353116,21.43008021,0
YNL138W,0.76972918,12.91666667,0
YIL076W,1.199270005,8.206349206,0
YDL217C,1.392857143,7,0
YJR015W,0.947938916,10.21904762,0
YDR189W,0.992753385,9.74047619,0
YBR202W,1.296950241,7.444976077,0
YLR274W,1.580952381,6.105263158,0
YPL213W,0.629443583,15.33333333,0
YNL262W,1.173620024,8.147619048,0
YDR484W,1.215654521,7.857142857,0
YMR153W,0.625844733,15.11071429,2
YBL035C,1.195673841,7.908333333,0
YKR037C,0.711413952,8.666666667,13.25
YPR070W,1.004343588,9.328571429,0
YEL036C,0.965909091,9.666666667,0
YMR167W,0.578894885,16.0952381,0
YIL079C,0.379523985,24.54545455,0
YBR049C,0.874679487,10.6,0
YDR295C,0.892753611,10.29166667,0
YGR282C,0.566495845,16.20779498,0
YFR008W,0.382275132,24,0
YLR241W,0.352372596,26,0
YER136W,0.379560932,24,0
YNL309W,0.298733624,30.41666667,0
YJR002W,1.282254893,7.076190476,0
YGR078C,1.133333333,8,0
YLR083C,0.622939736,14.5,0
YGL153W,0.936620843,9.583333333,0
YKR014C,1.179936975,7.571428571,0
YJR138W,0.457744921,19.5,0
YEL030W,0.325358668,27.4,0
YMR116C,0.781617812,11.36336295,0
YPR010C-A,0.500924179,17.71746032,0
YGR134W,2.470769231,3.567857143,0
YDL190C,0.550754709,15.99285714,0
YGL212W,0.727272727,12.11111111,0
YPR017C,0.321525792,27,0
YKL014C,0.754545765,11.3899287,0
YHL003C,0.813502601,10.55,0
YOL018C,0.792619543,10.69318182,0
YGR268C,0.138757323,61,0
YAL029C,0.598293191,14.14312296,0
YJR075W,1.05,8,0
YBL023C,1.175047133,7.100079745,0
YMR229C,0.643716603,12.92222222,0
YBR018C,0.275990254,30,0
YGL151W,0.675185645,12.23928571,0
YDR365C,0.526542149,15.67195071,0
YFR040W,0.762937165,10.77222222,0
YGL130W,0.752103461,10.91602564,0
YHR020W,0.349910703,23.4,0
YPL082C,1.163113,7.02254902,0
YLR166C,1.016483516,8,0
YHR039C-A,0.85025406,9.517316017,0
YDL220C,0.378691813,21.33333333,0
YLR447C,0.328458314,24.58109668,0
YDL246C,0.811210762,9.9,0
YJL004C,0.832345517,9.633333333,6
YLR442C,0.851452475,9.346288515,2
YOR374W,0.339180053,23.16666667,0
YPL126W,0.486181628,16.13333333,0
YGL244W,1.587582006,4.920289855,0
YDR245W,1.265909091,6.166666667,0
YDR244W,1.033936837,7.55,0
YDR363W-A,0.861681796,9,0
YER008C,0.469265602,16.41287879,0
YPL101W,2.561660562,3,0
YFL062W,0.48564772,15.81363636,0
YLR006C,0.828954724,9.249373434,0
YGL016W,0.33056996,23,0
YGR179C,0.798459384,9.5,0
YJL128C,1.072565927,7.063492063,0
YIL109C,1.786885653,4.23015873,0
YDR395W,0.563906561,13.37857143,0
YNL311C,0.429926681,17.48432548,0
YER155C,0.612005455,12.25162338,0
YOR250C,0.782531194,9.433333333,0
YOR207C,1.157062979,6.285714286,0
YML094W,1.172222222,6.155844156,0
YFL048C,0.453778735,15.87878788,0
YOR194C,0.671295433,10.65,2
YCR042C,0.636652275,11.20072901,0
YOR229W,0.542365068,13.11785714,0
YLL061W,0.437804431,16.10959596,0
YJL029C,1.303571429,5.38961039,0
YJL088W,0.743098306,9.431220096,0
YHR081W,0.719607843,9.682983683,2
YIL050W,0.417828351,16.56060606,0
YBR225W,0.468704739,14.75,0
YHR172W,1.291954023,5.313131313,0
YLR399C,0.696345209,9.833333333,0
YBL103C,0.724696818,9.444444444,0
YPL001W,0.821543351,8.321428571,1
YDL117W,0.817794353,8.358585859,0
YCR072C,1.037112193,6.589285714,0
YOL016C,0.302179745,22.5,0
YPL011C,0.714850863,9.5,0
YER081W,0.227916667,29.75,0
YLR210W,0.234924101,28.73333333,0
YAL024C,0.149821358,45,0
YJL092W,0.240056438,28.04418527,0
YDR217C,0.2891244,23.13333333,0
YCL054W,0.50371844,13.23809524,0
YDL175C,0.358319179,18.60079365,0
YLR394W,0.401192209,16.6,0
YAL011W,0.823268286,8.071428571,0
YOR304W,1.217020727,5.361111111,0
YPR171W,0.70506496,9.231385281,0
YAL035W,0.886489065,7.333333333,0
YEL020W-A,0.382258065,4.025,17
YBL045C,0.785969506,8.266666667,0
YHR094C,0.608798493,10.66666667,6
YLR449W,0.459659379,14.04761905,0
YLR288C,0.319099766,19.88333333,0
YGL163C,0.27287225,23.12142857,0
YLR350W,1.744444444,3.6,0
YKL085W,0.554166984,11.2281746,0
YBL058W,0.340868655,18.2,0
YCL010C,0.948579199,6.533963113,0
YDL207W,0.680609713,9.075,0
YKL078W,0.18527097,33.33333333,0
YDR425W,0.588095238,10.5,0
YKR096W,0.280602241,22,0
YBR221C,0.752860199,8.194444444,0
YHR196W,0.34556526,17.7,0
YMR231W,3.038157895,2.004166667,0
YPR105C,0.511679841,11.88034188,0
YOL115W,0.493884676,12.29781271,0
YJR053W,0.444632053,13.65,0
YHR148W,0.815868466,7.433333333,0
YJL183W,1.05,5.75,0
YPL047W,1.454761905,4.125,0
YOR158W,0.278822055,21.5,0
YGR075C,0.691457325,8.666666667,0
YOL044W,1.085860117,5.485714286,0
YDR054C,0.502874052,11.81288515,0
YOR069W,1.390873016,4.257142857,0
YLR233C,0.530148025,11.06862745,0
YLR034C,0.696785365,8.421428571,0
YFL033C,0.397777131,14.725,0
YOR231W,0.433162818,13.46587302,0
YMR288W,1.410425025,4.133333333,0
YOR230W,0.448554112,12.98928571,0
YGR038W,1.811111111,3.2,0
YJL151C,0.199536624,29,0
YBL038W,0.738283456,7.833333333,0
YDR004W,0.256104575,22.50952381,0
YOR020C,0.272881365,21,0
YDL210W,0.342093452,16.75,0
YNL126W,0.966666667,5.888888889,0
YGR145W,0.886400416,6.416666667,0
YMR296C,1.57835249,3.6,0
YDR436W,0.942809365,6,0
YBR289W,2.822744361,2,0
YFR034C,0.429038009,13.11111111,0
YDR449C,0.519236571,10.79047619,0
YEL043W,0.597373641,9.375,0
YJL115W,0.880681818,6.344117647,2
YML036W,0.604761905,9.2,0
YML058W,0.25785209,21.5,0
YDL159W,0.553431682,10.01212121,0
YOR085W,2.642743222,2.083333333,0
YDR028C,0.524852585,10.46031746,0
YBR083W,0.512193184,10.66666667,0
YOL082W,0.536508906,10.17142857,0
YLR163C,0.558174179,9.75,0
YOL078W,0.487226888,11.14285714,0
YLR106C,0.805400345,6.714285714,0
YGR108W,0.234924101,23,0
YAL017W,0.701134714,7.683333333,0
YNR007C,0.566458761,9.501298701,0
YGL022W,2.572629036,2.083333333,0
YJL001W,0.531114719,10.06666667,6
YER066C-A,0.210983268,25.28609626,0
YNL214W,1.146579982,4.65,0
YMR270C,0.576234755,9.25,0
YDR146C,0.544580984,9.736363636,0
YNL124W,0.738885051,7.166666667,2
YOR310C,0.519720229,10.14285714,2
YIL105C,0.754944359,6.964285714,0
YCR081W,0.708258394,7.410714286,0
YNL139C,0.95592425,5.465656566,0
YLR200W,0.86892454,5.976190476,0
YML031W,0.235714286,22,2
YPL045W,2.556954887,2.004166667,0
YJL047C,0.324929972,15.57142857,0
YBR275C,0.531029625,9.514285714,0
YDR002W,0.492003676,10.25,0
YNL116W,0.44831211,11.24141414,0
YDL146W,0.264043995,19,0
YGR009C,0.448605974,11.16666667,0
YNL078W,0.577890984,8.523809524,0
YDR162C,0.351408293,13.89908009,0
YCR061W,0.286387982,17,0
YIR022W,0.402360741,12.06212121,0
YJR050W,1.383540373,3.5,0
YDR502C,0.254647598,18.92857143,0
YGL156W,0.551598402,8.666666667,0
YBR108W,0.580310722,8.2,0
YOL117W,0.390359477,12.16666667,0
YGL178W,0.32362314,14.61190476,0
YNL229C,0.793097702,5.944444444,0
YBR171W,0.538751571,8.733333333,0
YBL030C,0.334754158,14.05,5.666666667
YOR232W,0.396405518,11.83333333,0
YPR029C,1.00974026,4.633333333,0
YHR090C,0.572077922,8.137254902,0
YIL071C,0.462776506,10,0
YGR180C,0.462373737,10,0
YGL025C,0.604002887,7.601190476,0
YPR137W,0.340032747,13.43333333,0
YMR294W,0.388717949,11.75,0
YDR139C,0.437983402,10.42710084,0
YLR186W,0.363485125,12.50338828,0
YIL045W,0.942178168,4.821428571,0
YKL182W,0.331819703,13.63333333,0
YER005W,0.629960081,7.166666667,0
YKL139W,0.332812511,13.56428571,0
YDR103W,0.520476286,8.588095238,0
YOR217W,0.588773389,7.583333333,0
YPR168W,0.364205921,12.25,12
YMR094W,0.65160569,6.834293158,0
YJL108C,0.234274015,19,0
YPR132W,0.597777778,7.432539683,0
YKL210W,0.237442814,18.70227273,0
YCL011C,1.070312207,4.111363636,0
YDR138W,0.866836653,5.050757576,0
YLR295C,0.207748031,21.05,0
YLR409C,0.290538334,15,0
YMR172W,0.423667183,10.24444444,0
YOL123W,0.397042227,10.8792735,0
YER164W,0.570208073,7.497222222,0
YKL130C,0.253594144,16.83333333,0
YNL222W,0.687969925,6.183333333,2
YJR102C,0.8,5.3,0
YER162C,0.554310202,7.625,0
YDL164C,0.250256728,16.88095238,0
YBL008W,1.142073059,3.694117647,0
YML077W,0.842857143,5,2.25
YDR472W,0.842857143,5,2.25
YIR009W,0.285063085,14.66666667,0
YLR355C,0.255568214,16.3547619,0
YKL056C,0.233747986,17.76190476,0
YLR319C,0.46237149,8.968939394,0
YDL216C,0.854166667,4.85,0
YDR130C,0.248471786,16.63461538,0
YKL110C,0.793650794,5.2,0
YGR161C,0.517995793,7.93452381,0
YEL056W,0.476513776,8.588095238,0
YBR011C,0.275489727,14.75,0
YMR263W,0.334199134,11.95833333,0
YGL201C,0.821790574,4.846491228,0
YIL070C,0.379258412,10.5,0
YBR216C,0.113157895,35,0
YKL181W,0.988888889,4,0
YDL074C,1.066395561,3.708333333,0
YJR109C,0.31289199,12.63517316,0
YLR113W,0.680429722,5.798290598,0
YDR460W,0.402056277,9.8,0
YJL219W,0.486237061,8.1,0
YKL021C,0.278644034,13.86477558,0
YIL093C,0.294444444,13,0
YNL308C,0.221985089,17,0
YPL209C,0.754156755,5,0
YOR123C,1.717748918,2.185507246,0
YPL149W,0.334453669,11.18608059,2
YCR084C,0.456986686,8.14144385,0
YHL025W,0.794123932,4.666666667,0
YPR010C,1.065468787,3.476190476,0
YMR203W,0.553571429,6.666666667,0
YHR115C,0.414351852,8.866666667,0
YIL084C,0.334199134,10.96969697,0
YHL019C,0.852380952,4.3,0
YDR052C,0.260401866,14.04978355,0
YBR223C,0.148080423,24.7,0
YGR184C,0.181729423,20,0
YBL074C,0.241666667,15,0
YPL094C,0.54978355,6.583333333,0
YOR188W,0.054366812,66,0
YJL176C,1.792355452,2,0
YNR017W,0.811494253,4.4,1
YOR257W,0.597163866,5.978896104,0
YDL088C,0.235714286,15.14285714,2
YPL018W,0.716666667,4.933333333,0
YMR042W,0.808319611,4.357142857,0
YNL021W,0.575,6.086309524,2
YPL038W,0.336212532,10.4,0
YIR026C,0.510832366,6.809920635,0
YPR187W,1.00760522,3.422222222,0
YPR201W,0.372123212,9.2,0
YPL190C,0.920512821,3.708333333,0
YGL053W,0.2495736,13.46428571,0
YLR417W,0.85,3.95,0
YPR190C,0.835824532,4,0
YMR129W,0.508608059,6.571428571,0
YBR089C-A,1.541721133,2.166666667,0
YDR080W,1.66333881,2.004166667,0
YCR030C,0.647478008,5.125,0
YOR144C,0.493835606,6.714285714,0
YDR381W,0.592060359,5.579166667,0
YKR077W,0.044366812,74,0
YJL137C,0.409313725,8,0
YGL133W,0.980748663,3.333333333,0
YMR022W,0.343964465,9.476190476,0
YMR095C,0.783333333,4.1,0
YER031C,0.605648926,5.286842105,0
YDR034C,0.243274147,13.05714286,0
YPR154W,0.157894737,20,0
YPL164C,0.253832978,12.3,0
YML112W,0.250989679,12.3,0
YOL156W,0.247411186,12.46666667,0
YIR008C,0.66025641,4.666666667,0
YDR324C,0.33409894,9.2,0
YLR453C,0.199922562,15.35,0
YBR155W,0.326168372,9.4,0
YBR111W-A,1.454761905,2.102272727,0
YGR253C,0.345902474,8.733333333,2
YKL117W,0.276739927,10.77142857,0
YOR297C,1.019047619,2.875,0
YLL006W,0.458356227,6.388888889,6
YDR510W,0.329582595,8.818181818,0
YMR052W,0.377248677,7.666666667,0
YOR046C,0.505494505,5.666666667,0
YPL095C,0.451587302,6.333333333,0
YOR160W,0.389005703,7.285714286,0
YOR075W,0.566111111,5,0
YJR110W,0.41424808,6.776785714,0
YMR104C,0.303609215,9.233333333,0
YDL051W,0.215193222,13,0
YGR129W,1.383540373,2.017857143,0
YML056C,0.125641026,22,0
YMR005W,0.460512821,6,2
YNL032W,0.355563881,7.766666667,0
YOR233W,0.363205128,7.571428571,0
YHR033W,0.130770646,21,0
YOL054W,0.678491037,4.041666667,0
YDR311W,0.314576688,8.713553114,0
YML038C,0.228303808,12,2
YER100W,0.289087366,9.466666667,0
YJR017C,0.375648292,7.275613276,0
YJR062C,0.131123315,20.75,0
YAL002W,1.357468014,2.004166667,0
YOL113W,0.35077142,7.714285714,0
YDR113C,0.184317894,14.6,0
YNL128W,0.227714652,11.75,0
YBR139W,0.156746032,17,0
YNR032W,0.235072719,11.30833333,0
YDR030C,0.087487026,30,0
YNL086W,0.262227539,10,0
YML130C,0.314285714,8.333333333,0
YLR108C,0.066862285,39,0
YIL147C,0.318182217,8.190079365,0
YNL131W,0.553571429,4.683333333,0
YLR144C,0.214904908,12,0
YKL122C,0.571428571,4.5,0
YKR039W,0.219740404,11.66666667,2
YER020W,0.25,10.24285714,0
YDR022C,0.236866204,10.8,0
YPL262W,0.270510145,9.425,0
YDL130W,0.353623188,7.2,0
YBR095C,0.276542853,9.2,0
YKL171W,1.220367599,2.083333333,0
YDR456W,0.338647978,7.5,0
YMR124W,0.200645013,12.5,0
YBR084W,0.482942943,5.191176471,0
YAL056W,0.205357143,12.14285714,0
YOR371C,0.205357143,12.1,0
YPL111W,0.181302866,13.66666667,0
YPL012W,1.166478094,2.114285714,0
YBL025W,0.44530692,5.5,0
YLR105C,0.570183714,4.266666667,0
YDR179C,0.520833333,4.666666667,0
YGR140W,0.931818182,2.595588235,0
YKR083C,0.46031746,3.333333333,5.25
YPR055W,0.79307197,3.041666667,0
YBR302C,0.305756989,7.833333333,0
YDR150W,0.586400045,4.083333333,0
YOR358W,0.342519761,6.96984127,0
YLR224W,0.14869281,16,0
YKL002W,0.139349206,17,0
YER027C,0.481607678,4.9,0
YOR284W,0.69799741,3.366666667,0
YPL211W,0.420706634,5.571428571,0
YGL122C,0.287340114,8.157051282,0
YLR328W,0.334749455,7,0
YDR214W,0.221938275,10.5,0
YBR065C,0.696612084,3.333333333,0
YJL026W,0.369840251,6.275,0
YLR429W,0.327131873,7.076923077,0
YPL232W,0.691341991,3.345238095,0
YPR185W,0.366807169,6.285714286,0
YMR322C,0.783333333,2.9,0
YLR284C,0.295224121,7.666666667,0
YDL206W,0.13303962,17,0
YLR357W,0.423975045,5.333333333,0
YML103C,0.554578755,4.067857143,0
YBR140C,0.482675832,4.652777778,0
YNL102W,0.812887989,2.761904762,0
YKR034W,0.446428571,5,2
YHR072W-A,0.500541126,4.416666667,0
YLL022C,0.409178744,5.392857143,0
YIL068C,0.725274725,3.041666667,0
YDR170C,0.612855933,3.557692308,0
YER142C,0.311307721,7,0
YPR160W,0.444295102,4.75,0
YGR285C,0.752240814,2.785714286,0
YOL070C,0.768092327,2.723214286,0
YDR264C,0.327621249,6.375,0
YOR320C,0.195238095,10.66666667,0
YDR369C,0.336413258,6.161111111,0
YBR208C,0.206852946,10.01969697,0
YER122C,0.370164282,5.595238095,0
YDR498C,0.456666667,4.527777778,0
YJL039C,0.201465201,10.25,0
YGL233W,0.676191624,3.041666667,0
YPR175W,0.966515837,2.114285714,0
YMR128W,0.460598314,4.423412698,0
YNL125C,0.407419393,5,0
YDR285W,0.147223955,13.825,0
YBL078C,0.475,4.274242424,0
YCL052C,0.409904306,4.904761905,0
YAR018C,0.457379125,4.365079365,0
YHR024C,0.416017316,4.765873016,0
YBR058C-A,0.983333333,2,0
YKL061W,0.280821372,7,0
YJL110C,0.446428571,4.380952381,2
YNL055C,0.237253869,8.220238095,0
YEL055C,0.211740192,9.111111111,0
YNR047W,0.129079945,14.90530303,0
YPL234C,0.273285486,7,3
YFL034C-B,0.294115383,6.476190476,0
YGR155W,0.421457732,4.511111111,0
YKR060W,0.167327927,11.33333333,0
YJR057W,0.266674441,7.111111111,0
YDL137W,0.14470846,13,0
YDR390C,0.325779727,5.768181818,0
YBL040C,0.238950478,7.85,0
YHR064C,0.401349528,4.666666667,0
YMR025W,0.399853801,4.662271062,0
YPR025C,0.501967059,3.694117647,0
YJL090C,0.23510639,7.866666667,0
YBR112C,0.381222944,4.790909091,0
YNR023W,0.912061404,2,0
YKL007W,0.275475342,6.583333333,0
YDR100W,0.269934641,6.666666667,0
YOL061W,0.582582583,3.083333333,0
YMR226C,0.04527505,39,0
YPL150W,0.085666444,20.5,0
YER178W,0.377907868,4.622222222,0
YPL122C,0.26986602,6.438153595,0
YHR102W,0.173377655,9.987768441,0
YJR058C,0.69047619,2.5,0
YDR037W,0.063879375,27,0
YDR032C,0.140379945,12.25,0
YKR038C,0.469047619,3.658333333,0
YDL092W,0.571428571,3,0
YNR064C,0.110371104,15.5,0
YBR025C,0.213606493,8,0
YHR013C,0.35842855,4.75,0
YNL154C,0.253736614,6.699242424,0
YFR030W,0.048558873,35,0
YLR267W,0.158108072,10.70441176,0
YKL213C,0.315862709,5.337301587,0
YJR059W,0.193652527,8.7,0
YBR094W,0.477020202,3.514285714,0
YNL098C,0.576088108,2.906746032,0
YGR084C,0.222222222,7.5,0
YOR133W,0.357019989,4.664819005,0
YHR171W,0.385989011,4.289393939,0
YJL058C,0.34478022,4.8,0
YMR159C,0.23463014,7.038461538,2
YLR131C,0.172712642,9.534632035,0
YDR499W,0.338563827,4.8,0
YDR343C,0.057871585,28,0
YBR278W,0.576068376,2.8,0
YHR216W,0.151031746,10.6,0
YBR293W,0.182919233,8.708333333,0
YLR398C,0.289321789,5.5,0
YGL181W,0.744744851,2.114285714,0
YPR030W,0.065955575,23.75,0
YFR016C,0.293487944,5.333333333,0
YBR045C,0.176889307,8.8,0
YDR180W,0.660714286,2.355555556,0
YGL180W,0.337301587,4.606410256,0
YKL082C,0.330316742,4.688636364,0
YOR353C,0.173863636,8.833333333,0
YPL083C,0.675,2.266666667,0
YLR035C,0.117828351,12.85714286,0
YNL056W,0.243589744,6.166666667,0
YOR101W,0.348608317,4.285714286,0
YOR140W,0.248965517,5.75,6
YJL091C,0.186563362,8,1
YML062C,0.741830065,2.009090909,0
YGR116W,0.341486789,4.347619048,0
YDR082W,0.383040936,3.866666667,0
